OWNER,TABLE,DATA_TYPE,LABEL,ALIAS,TYPE,DESC
PLANNING,IFIP,Point,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,IFIP,Point,STATE_1,STATE_1,String,No variable
PLANNING,IFIP,Point,ZIP,ZIP,Double,No variable
PLANNING,IFIP,Point,AWARDEE,AWARDEE,String,No variable
PLANNING,IFIP,Point,COMPANY,COMPANY,String,No variable
PLANNING,IFIP,Point,PROJECT_DE,PROJECT_DE,String,No variable
PLANNING,IFIP,Point,JOBS_EXIST,JOBS_EXIST,Double,No variable
PLANNING,IFIP,Point,JOBS_FUNDE,JOBS_FUNDE,Double,No variable
PLANNING,IFIP,Point,MULTI_PROG,MULTI_PROG,String,No variable
PLANNING,IFIP,Point,MULTI_FY_F,MULTI_FY_F,String,No variable
PLANNING,IndustrialSitesReuseProgram,Point,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,IndustrialSitesReuseProgram,Point,Shape,Shape,Geometry,Feature geometry.
PLANNING,IndustrialSitesReuseProgram,Point,PROGRAM,PROGRAM,String,No variable
PLANNING,IndustrialSitesReuseProgram,Point,COUNTY,COUNTY,String,No variable
PLANNING,IndustrialSitesReuseProgram,Point,GRANT_AMOU,GRANT_AMOU,Double,No variable
PLANNING,IndustrialSitesReuseProgram,Point,ADDRESS,ADDRESS,String,No variable
PLANNING,IndustrialSitesReuseProgram,Point,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,IndustrialSitesReuseProgram,Point,STATE_1,STATE_1,String,No variable
PLANNING,IndustrialSitesReuseProgram,Point,ZIP_1,ZIP_1,Double,No variable
PLANNING,IndustrialSitesReuseProgram,Point,AWARDEE,AWARDEE,String,No variable
PLANNING,IndustrialSitesReuseProgram,Point,COMPANY,COMPANY,String,No variable
PLANNING,IndustrialSitesReuseProgram,Point,PROJECT_TI,PROJECT_TI,String,No variable
PLANNING,IndustrialSitesReuseProgram,Point,PROJECT_DE,PROJECT_DE,String,No variable
PLANNING,IndustrialSitesReuseProgram,Point,DATE_,DATE_,Double,No variable
PLANNING,IndustrialSitesReuseProgram,Point,JOBS_EXIST,JOBS_EXIST,Double,No variable
PLANNING,IndustrialSitesReuseProgram,Point,JOBS_FUNDE,JOBS_FUNDE,Double,No variable
PLANNING,IndustrialSitesReuseProgram,Point,MULTI_PROG,MULTI_PROG,String,No variable
PLANNING,IndustrialSitesReuseProgram,Point,MULTI_FY_F,MULTI_FY_F,String,No variable
PLANNING,InfrastructureDev,Point,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,InfrastructureDev,Point,Shape,Shape,Geometry,Feature geometry.
PLANNING,InfrastructureDev,Point,PROGRAM,PROGRAM,String,No variable
PLANNING,InfrastructureDev,Point,GRANT_AMOU,GRANT_AMOU,Double,No variable
PLANNING,InfrastructureDev,Point,COUNTY,COUNTY,String,No variable
PLANNING,InfrastructureDev,Point,ADDRESS,ADDRESS,String,No variable
PLANNING,InfrastructureDev,Point,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,InfrastructureDev,Point,STATE_1,STATE_1,String,No variable
PLANNING,InfrastructureDev,Point,ZIP,ZIP,Double,No variable
PLANNING,InfrastructureDev,Point,AWARDEE,AWARDEE,String,No variable
PLANNING,InfrastructureDev,Point,COMPANY,COMPANY,String,No variable
PLANNING,InfrastructureDev,Point,PROJECT_DE,PROJECT_DE,String,No variable
PLANNING,InfrastructureDev,Point,JOBS_EXIST,JOBS_EXIST,Double,No variable
PLANNING,InfrastructureDev,Point,JOBS_FUNDE,JOBS_FUNDE,Double,No variable
PLANNING,InfrastructureDev,Point,MULTI_PROG,MULTI_PROG,String,No variable
PLANNING,InfrastructureDev,Point,MULTI_FY_F,MULTI_FY_F,String,No variable
PLANNING,LandTrustGrants,Point,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,LandTrustGrants,Point,Shape,Shape,Geometry,Feature geometry.
PLANNING,LandTrustGrants,Point,PROGRAM,PROGRAM,String,No variable
PLANNING,LandTrustGrants,Point,GRANT_AMOU,GRANT_AMOU,Double,No variable
PLANNING,LandTrustGrants,Point,COUNTY,COUNTY,String,No variable
PLANNING,LandTrustGrants,Point,ADDRESS,ADDRESS,String,No variable
PLANNING,LandTrustGrants,Point,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,LandTrustGrants,Point,STATE_1,STATE_1,String,No variable
PLANNING,LandTrustGrants,Point,ZIP_1,ZIP_1,Double,No variable
PLANNING,LandTrustGrants,Point,AWARDEE,AWARDEE,String,No variable
PLANNING,LandTrustGrants,Point,PROJECT_TI,PROJECT_TI,String,No variable
PLANNING,LandTrustGrants,Point,PROJECT_DE,PROJECT_DE,String,No variable
PLANNING,LandTrustGrants,Point,DATE_,DATE_,Double,No variable
PLANNING,LandTrustGrants,Point,DEPARTMENT,DEPARTMENT,String,No variable
PLANNING,LandTrustGrants,Point,ACRES,ACRES,String,No variable
PLANNING,LandTrustGrants,Point,GRANT_AM_1,GRANT_AM_1,Double,No variable
PLANNING,LandTrustGrants,Point,TOTAL_PROJ,TOTAL_PROJ,Double,No variable
PLANNING,PAEnergyDevAuthority,Point,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,PAEnergyDevAuthority,Point,Shape,Shape,Geometry,Feature geometry.
PLANNING,PAEnergyDevAuthority,Point,PROGRAM,PROGRAM,String,No variable
PLANNING,PAEnergyDevAuthority,Point,GRANT_AMOU,GRANT_AMOU,Double,No variable
PLANNING,PAEnergyDevAuthority,Point,COUNTY,COUNTY,String,No variable
PLANNING,PAEnergyDevAuthority,Point,ADDRESS,ADDRESS,String,No variable
PLANNING,PAEnergyDevAuthority,Point,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,PAEnergyDevAuthority,Point,STATE_1,STATE_1,String,No variable
PLANNING,PAEnergyDevAuthority,Point,ZIP_1,ZIP_1,Double,No variable
PLANNING,PAEnergyDevAuthority,Point,AWARDEE,AWARDEE,String,No variable
PLANNING,PAEnergyDevAuthority,Point,PROJECT_TI,PROJECT_TI,String,No variable
PLANNING,PAEnergyDevAuthority,Point,DATE_,DATE_,Date,No variable
PLANNING,PAEnergyDevAuthority,Point,FISCAL_YEA,FISCAL_YEA,Double,No variable
PLANNING,PAEnergyDevAuthority,Point,LEGISLATIV,LEGISLATIV,String,No variable
PLANNING,PAEnergyDevAuthority,Point,NOTE,NOTE,String,No variable
PLANNING,PAEnergyDevAuthority,Point,PROJ_DESC,PROJ_DESC,String,No variable
PLANNING,PAEnergyDevAuthority,Point,F16,F16,String,No variable
PLANNING,PAEnergyDevAuthority,Point,F17,F17,String,No variable
PLANNING,PAEnergyDevAuthority,Point,F18,F18,String,No variable
PLANNING,PAEnergyDevAuthority,Point,F19,F19,String,No variable
PLANNING,PAEnergyDevAuthority,Point,F20,F20,String,No variable
PLANNING,PAEnergyHarvest,Point,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,PAEnergyHarvest,Point,Shape,Shape,Geometry,Feature geometry.
PLANNING,PAEnergyHarvest,Point,PROGRAM,PROGRAM,String,No variable
PLANNING,PAEnergyHarvest,Point,GRANT_AMOU,GRANT_AMOU,Double,No variable
PLANNING,PAEnergyHarvest,Point,COUNTY,COUNTY,String,No variable
PLANNING,PAEnergyHarvest,Point,ADDRESS,ADDRESS,String,No variable
PLANNING,PAEnergyHarvest,Point,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,PAEnergyHarvest,Point,STATE_1,STATE_1,String,No variable
PLANNING,PAEnergyHarvest,Point,ZIP_1,ZIP_1,Double,No variable
PLANNING,PAEnergyHarvest,Point,AWARDEE,AWARDEE,String,No variable
PLANNING,PAEnergyHarvest,Point,PROJECT_TI,PROJECT_TI,String,No variable
PLANNING,PAEnergyHarvest,Point,DATE_,DATE_,Date,No variable
PLANNING,PAEnergyHarvest,Point,FISCAL_YEA,FISCAL_YEA,Double,No variable
PLANNING,PAEnergyHarvest,Point,LEGISLATIV,LEGISLATIV,String,No variable
PLANNING,PAEnergyHarvest,Point,PROJ_DESC,PROJ_DESC,String,No variable
PLANNING,PAEnergyHarvest,Point,PROJ_DESC2,PROJ_DESC2,String,No variable
PLANNING,PAEnergyHarvest,Point,PROJ_DESC3,PROJ_DESC3,String,No variable
PLANNING,PAEnergyHarvest,Point,PROJ_DESC4,PROJ_DESC4,String,No variable
PLANNING,PAEnergyHarvest,Point,PROJ_DESC5,PROJ_DESC5,String,No variable
PLANNING,PAEnergyHarvest,Point,PROJ_DESC6,PROJ_DESC6,String,No variable
PLANNING,PAEnergyHarvest,Point,PROJ_DESC7,PROJ_DESC7,String,No variable
PLANNING,PAEnergyHarvest,Point,PROJ_DESC8,PROJ_DESC8,String,No variable
PLANNING,PAEnergyHarvest,Point,NOTE,NOTE,String,No variable
PLANNING,PALandRecycling,Point,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,PALandRecycling,Point,Shape,Shape,Geometry,Feature geometry.
PLANNING,PALandRecycling,Point,PROGRAM,PROGRAM,String,No variable
PLANNING,PALandRecycling,Point,ORGANIZATI,ORGANIZATI,String,No variable
PLANNING,PALandRecycling,Point,SITE_NAME,SITE_NAME,String,No variable
PLANNING,PALandRecycling,Point,PRIMARY_FA,PRIMARY_FA,String,No variable
PLANNING,PALandRecycling,Point,SUB_FACILI,SUB_FACILI,String,No variable
PLANNING,PALandRecycling,Point,SUB_FACI_2,SUB_FACI_2,String,No variable
PLANNING,PALandRecycling,Point,SITE_STATU,SITE_STATU,String,No variable
PLANNING,PALandRecycling,Point,PRIMARY__4,PRIMARY__4,String,No variable
PLANNING,PALandRecycling,Point,COMPLIANCE,COMPLIANCE,String,No variable
PLANNING,PARecTrails,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,PARecTrails,Polyline,Shape,Shape,Geometry,Feature geometry.
PLANNING,PARecTrails,Polyline,PROGRAM,PROGRAM,String,No variable
PLANNING,PARecTrails,Polyline,GRANT_AMT,GRANT_AMT,Double,No variable
PLANNING,PARecTrails,Polyline,COUNTY,COUNTY,String,No variable
PLANNING,PARecTrails,Polyline,ADDRESS,ADDRESS,String,No variable
PLANNING,PARecTrails,Polyline,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,PARecTrails,Polyline,AWARDEE,AWARDEE,String,No variable
PLANNING,PARecTrails,Polyline,NAME,NAME,String,No variable
PLANNING,PARecTrails,Polyline,TITLE,TITLE,String,No variable
PLANNING,PARecTrails,Polyline,DESCRIPTIO,DESCRIPTIO,String,No variable
PLANNING,PARecTrails,Polyline,YEAR,YEAR,Double,No variable
PLANNING,PARecTrails,Polyline,DEPARTMENT,DEPARTMENT,String,No variable
PLANNING,PARecTrails,Polyline,GRANT_REQ,GRANT_REQ,Double,No variable
PLANNING,PARecTrails,Polyline,TOTAL_COST,TOTAL_COST,Double,No variable
PLANNING,PARecTrails,Polyline,LENGTH,LENGTH,Double,No variable
PLANNING,PARecTrails,Polyline,SHAPE_LENG,SHAPE_LENG,Double,No variable
PLANNING,PARecTrails,Polyline,Shape_Length,Shape_Length,Double,Length of feature in internal units.
PLANNING,PENNVEST_Points,Point,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,PENNVEST_Points,Point,Shape,Shape,Geometry,Feature geometry.
PLANNING,PENNVEST_Points,Point,PROGRAM,PROGRAM,String,No variable
PLANNING,PENNVEST_Points,Point,GRANT_AMOU,GRANT_AMOU,String,No variable
PLANNING,PENNVEST_Points,Point,LOAN_AMOUN,LOAN_AMOUN,Double,No variable
PLANNING,PENNVEST_Points,Point,COUNTY,COUNTY,String,No variable
PLANNING,PENNVEST_Points,Point,ADDRESS,ADDRESS,String,No variable
PLANNING,PENNVEST_Points,Point,MCD,MCD,String,No variable
PLANNING,PENNVEST_Points,Point,STATE_1,STATE_1,String,No variable
PLANNING,PENNVEST_Points,Point,ZIP_1,ZIP_1,Double,No variable
PLANNING,PENNVEST_Points,Point,PROJECT_TI,PROJECT_TI,String,No variable
PLANNING,PENNVEST_Points,Point,PROJ_DESC1,PROJ_DESC1,String,No variable
PLANNING,PENNVEST_Points,Point,PROJ_DESC2,PROJ_DESC2,String,No variable
PLANNING,PENNVEST_Points,Point,PROJ_DESC3,PROJ_DESC3,String,No variable
PLANNING,PENNVEST_Points,Point,DATE_,DATE_,Date,No variable
PLANNING,PENNVEST_Points,Point,INTEREST_R,INTEREST_R,Double,No variable
PLANNING,PENNVEST_Points,Point,INTEREST_1,INTEREST_1,Double,No variable
PLANNING,PENNVEST_Points,Point,TERM_OF_LO,TERM_OF_LO,String,No variable
PLANNING,PENNVEST_Points,Point,TOTAL_PR_1,TOTAL_PR_1,Double,No variable
PLANNING,PENNVEST_Points,Point,NUMBER_OF_,NUMBER_OF_,String,No variable
PLANNING,PENNVEST_Points,Point,STATUS_1,STATUS_1,String,No variable
PLANNING,PENNVEST_Lines,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,PENNVEST_Lines,Polyline,Shape,Shape,Geometry,Feature geometry.
PLANNING,PENNVEST_Lines,Polyline,PROGRAM,PROGRAM,String,No variable
PLANNING,PENNVEST_Lines,Polyline,GRANT_AMOU,GRANT_AMOU,Double,No variable
PLANNING,PENNVEST_Lines,Polyline,LOAN_AMOUN,LOAN_AMOUN,Double,No variable
PLANNING,PENNVEST_Lines,Polyline,COUNTY,COUNTY,String,No variable
PLANNING,PENNVEST_Lines,Polyline,ADDRESS,ADDRESS,String,No variable
PLANNING,PENNVEST_Lines,Polyline,MCD,MCD,String,No variable
PLANNING,PENNVEST_Lines,Polyline,STATE,STATE,String,No variable
PLANNING,PENNVEST_Lines,Polyline,PROJECT_TI,PROJECT_TI,String,No variable
PLANNING,PENNVEST_Lines,Polyline,PROJ_DESC1,PROJ_DESC1,String,No variable
PLANNING,PENNVEST_Lines,Polyline,PROJ_DESC2,PROJ_DESC2,String,No variable
PLANNING,PENNVEST_Lines,Polyline,DATE_,DATE_,Date,No variable
PLANNING,PENNVEST_Lines,Polyline,INTEREST_R,INTEREST_R,Double,No variable
PLANNING,PENNVEST_Lines,Polyline,INTEREST_1,INTEREST_1,Double,No variable
PLANNING,PENNVEST_Lines,Polyline,TERM_OF_LO,TERM_OF_LO,String,No variable
PLANNING,PENNVEST_Lines,Polyline,TOTAL_PR_1,TOTAL_PR_1,Double,No variable
PLANNING,PENNVEST_Lines,Polyline,NUMBER_OF_,NUMBER_OF_,String,No variable
PLANNING,PENNVEST_Lines,Polyline,STATUS,STATUS,String,No variable
PLANNING,PENNVEST_Lines,Polyline,SHAPE_LENG,SHAPE_LENG,Double,No variable
PLANNING,PENNVEST_Lines,Polyline,Shape_Length,Shape_Length,Double,Length of feature in internal units.
PLANNING,PENNVEST_Polygons,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,PENNVEST_Polygons,Polygon,Shape,Shape,Geometry,Feature geometry.
PLANNING,PENNVEST_Polygons,Polygon,PROGRAM,PROGRAM,String,No variable
PLANNING,PENNVEST_Polygons,Polygon,GRANT_AMOU,GRANT_AMOU,Double,No variable
PLANNING,PENNVEST_Polygons,Polygon,COUNTY,COUNTY,String,No variable
PLANNING,PENNVEST_Polygons,Polygon,STATE,STATE,String,No variable
PLANNING,PENNVEST_Polygons,Polygon,PROJECT_TI,PROJECT_TI,String,No variable
PLANNING,PENNVEST_Polygons,Polygon,PROJ_DESC1,PROJ_DESC1,String,No variable
PLANNING,PENNVEST_Polygons,Polygon,PROJ_DESC2,PROJ_DESC2,String,No variable
PLANNING,PENNVEST_Polygons,Polygon,DATE_,DATE_,Date,No variable
PLANNING,PENNVEST_Polygons,Polygon,TOTAL_PR_1,TOTAL_PR_1,Double,No variable
PLANNING,PENNVEST_Polygons,Polygon,STATUS,STATUS,String,No variable
PLANNING,PENNVEST_Polygons,Polygon,SHAPE_LENG,SHAPE_LENG,Double,No variable
PLANNING,PENNVEST_Polygons,Polygon,Shape_Length,Shape_Length,Double,Length of feature in internal units.
PLANNING,PENNVEST_Polygons,Polygon,Shape_Area,Shape_Area,Double,Area of feature in internal units squared.
PLANNING,PennWorks_Points,Point,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,PennWorks_Points,Point,Shape,Shape,Geometry,Feature geometry.
PLANNING,PennWorks_Points,Point,PROGRAM,PROGRAM,String,No variable
PLANNING,PennWorks_Points,Point,GRANT_AMOU,GRANT_AMOU,Double,No variable
PLANNING,PennWorks_Points,Point,LOAN_AMOUN,LOAN_AMOUN,Double,No variable
PLANNING,PennWorks_Points,Point,COUNTY,COUNTY,String,No variable
PLANNING,PennWorks_Points,Point,ADDRESS,ADDRESS,String,No variable
PLANNING,PennWorks_Points,Point,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,PennWorks_Points,Point,STATE_1,STATE_1,String,No variable
PLANNING,PennWorks_Points,Point,ZIP_1,ZIP_1,Double,No variable
PLANNING,PennWorks_Points,Point,AWARDEE,AWARDEE,String,No variable
PLANNING,PennWorks_Points,Point,COMPANY,COMPANY,String,No variable
PLANNING,PennWorks_Points,Point,PROJECT_TI,PROJECT_TI,String,No variable
PLANNING,PennWorks_Points,Point,PROJ_DESC,PROJ_DESC,String,No variable
PLANNING,PennWorks_Points,Point,PROJ_DESC2,PROJ_DESC2,String,No variable
PLANNING,PennWorks_Points,Point,PROJ_DESC3,PROJ_DESC3,String,No variable
PLANNING,PennWorks_Points,Point,JOBS_EXIST,JOBS_EXIST,Double,No variable
PLANNING,PennWorks_Points,Point,JOBS_FUNDE,JOBS_FUNDE,Double,No variable
PLANNING,PennWorks_Points,Point,MULTI_PROG,MULTI_PROG,String,No variable
PLANNING,PennWorks_Polygons,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,PennWorks_Polygons,Polygon,Shape,Shape,Geometry,Feature geometry.
PLANNING,PennWorks_Polygons,Polygon,PROGRAM,PROGRAM,String,No variable
PLANNING,PennWorks_Polygons,Polygon,GRANT_AMOU,GRANT_AMOU,Double,No variable
PLANNING,PennWorks_Polygons,Polygon,COUNTY,COUNTY,String,No variable
PLANNING,PennWorks_Polygons,Polygon,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,PennWorks_Polygons,Polygon,STATE_1,STATE_1,String,No variable
PLANNING,PennWorks_Polygons,Polygon,AWARDEE,AWARDEE,String,No variable
PLANNING,PennWorks_Polygons,Polygon,PROJ_DESC,PROJ_DESC,String,No variable
PLANNING,PennWorks_Polygons,Polygon,JOBS_EXIST,JOBS_EXIST,Double,No variable
PLANNING,PennWorks_Polygons,Polygon,JOBS_FUNDE,JOBS_FUNDE,Double,No variable
PLANNING,PennWorks_Polygons,Polygon,MULTI_PROG,MULTI_PROG,String,No variable
PLANNING,PennWorks_Polygons,Polygon,SHAPE_LENG,SHAPE_LENG,Double,No variable
PLANNING,PennWorks_Polygons,Polygon,Shape_Length,Shape_Length,Double,Length of feature in internal units.
PLANNING,PennWorks_Polygons,Polygon,Shape_Area,Shape_Area,Double,Area of feature in internal units squared.
PLANNING,Rails_to_TrailsProgram,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,Rails_to_TrailsProgram,Polyline,Shape,Shape,Geometry,Feature geometry.
PLANNING,Rails_to_TrailsProgram,Polyline,PROGRAM,PROGRAM,String,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,GRANT_AMT,GRANT_AMT,Double,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,COUNTY,COUNTY,String,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,ADDRESS,ADDRESS,String,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,AWARDEE,AWARDEE,String,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,NAME,NAME,String,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,TITLE,TITLE,String,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,DESCRIPTIO,DESCRIPTIO,String,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,YEAR,YEAR,Double,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,DEPARTMENT,DEPARTMENT,String,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,GRANT_REQ,GRANT_REQ,Double,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,TOTAL_COST,TOTAL_COST,Double,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,SHAPE_LENG,SHAPE_LENG,Double,No variable
PLANNING,Rails_to_TrailsProgram,Polyline,Shape_Length,Shape_Length,Double,Length of feature in internal units.
PLANNING,PollutionPreventionAssistance,Point,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,PollutionPreventionAssistance,Point,Shape,Shape,Geometry,Feature geometry.
PLANNING,PollutionPreventionAssistance,Point,PROGRAM,PROGRAM,String,No variable
PLANNING,PollutionPreventionAssistance,Point,GRANT_AMOU,GRANT_AMOU,Double,No variable
PLANNING,PollutionPreventionAssistance,Point,COUNTY,COUNTY,String,No variable
PLANNING,PollutionPreventionAssistance,Point,ADDRESS,ADDRESS,String,No variable
PLANNING,PollutionPreventionAssistance,Point,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,PollutionPreventionAssistance,Point,STATE,STATE,String,No variable
PLANNING,PollutionPreventionAssistance,Point,ZIP,ZIP,Double,No variable
PLANNING,PollutionPreventionAssistance,Point,AWARDEE,AWARDEE,String,No variable
PLANNING,PollutionPreventionAssistance,Point,COMPANY,COMPANY,String,No variable
PLANNING,PollutionPreventionAssistance,Point,PROJECT_DE,PROJECT_DE,String,No variable
PLANNING,PollutionPreventionAssistance,Point,JOBS_EXIST,JOBS_EXIST,Double,No variable
PLANNING,PollutionPreventionAssistance,Point,JOBS_FUNDE,JOBS_FUNDE,Double,No variable
PLANNING,PollutionPreventionAssistance,Point,MULTI_PROG,MULTI_PROG,String,No variable
PLANNING,PollutionPreventionAssistance,Point,MULTIFY_FU,MULTIFY_FU,String,No variable
PLANNING,RiversConservation_Points,Point,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,RiversConservation_Points,Point,Shape,Shape,Geometry,Feature geometry.
PLANNING,RiversConservation_Points,Point,PROGRAM,PROGRAM,String,No variable
PLANNING,RiversConservation_Points,Point,GRANT_AMT,GRANT_AMT,Double,No variable
PLANNING,RiversConservation_Points,Point,COUNTY,COUNTY,String,No variable
PLANNING,RiversConservation_Points,Point,ADDRESS,ADDRESS,String,No variable
PLANNING,RiversConservation_Points,Point,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,RiversConservation_Points,Point,ZIP,ZIP,String,No variable
PLANNING,RiversConservation_Points,Point,AWARDEE,AWARDEE,String,No variable
PLANNING,RiversConservation_Points,Point,PROJ_TITLE,PROJ_TITLE,String,No variable
PLANNING,RiversConservation_Points,Point,PROJ_DESCR,PROJ_DESCR,String,No variable
PLANNING,RiversConservation_Points,Point,YEAR,YEAR,Double,No variable
PLANNING,RiversConservation_Points,Point,DEPARTMENT,DEPARTMENT,String,No variable
PLANNING,RiversConservation_Points,Point,GRANT_REQ,GRANT_REQ,Double,No variable
PLANNING,RiversConservation_Points,Point,TOTAL_COST,TOTAL_COST,Double,No variable
PLANNING,RiversConservation_Lines,Polyline,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,RiversConservation_Lines,Polyline,Shape,Shape,Geometry,Feature geometry.
PLANNING,RiversConservation_Lines,Polyline,PROGRAM,PROGRAM,String,No variable
PLANNING,RiversConservation_Lines,Polyline,GRANT_AMT,GRANT_AMT,Double,No variable
PLANNING,RiversConservation_Lines,Polyline,COUNTY,COUNTY,String,No variable
PLANNING,RiversConservation_Lines,Polyline,MUNICIPALI,MUNICIPALI,String,No variable
PLANNING,RiversConservation_Lines,Polyline,AWARDEE,AWARDEE,String,No variable
PLANNING,RiversConservation_Lines,Polyline,PROJ_TITLE,PROJ_TITLE,String,No variable
PLANNING,RiversConservation_Lines,Polyline,PROJ_DESCR,PROJ_DESCR,String,No variable
PLANNING,RiversConservation_Lines,Polyline,YEAR,YEAR,Double,No variable
PLANNING,RiversConservation_Lines,Polyline,DEPARTMENT,DEPARTMENT,String,No variable
PLANNING,RiversConservation_Lines,Polyline,GRANT_REQ,GRANT_REQ,Double,No variable
PLANNING,RiversConservation_Lines,Polyline,TOTAL_COST,TOTAL_COST,Double,No variable
PLANNING,RiversConservation_Lines,Polyline,LENGTH,LENGTH,Double,No variable
PLANNING,RiversConservation_Lines,Polyline,SHAPE_LENG,SHAPE_LENG,Double,No variable
PLANNING,RiversConservation_Lines,Polyline,Shape_Length,Shape_Length,Double,Length of feature in internal units.
PLANNING,RiversConservation_Polygons,Polygon,OBJECTID,OBJECTID,OID,Internal feature number.
PLANNING,RiversConservation_Polygons,Polygon,Shape,Shape,Geometry,Feature geometry.
PLANNING,RiversConservation_Polygons,Polygon,PROGRAM,PROGRAM,String,No variable
